,channelId,channelTitle,playlistId,title,publishedAt,description,itemCount
167,UC5j8-2FT0ZMMBkmK72R4aeA,RPP Noticias,PLKB9XoDgSNZw2sSGhW60YX_QUDm1aHtLX,TODO SOBRE EL CORONAVIRUS,2020-04-02T19:10:46Z,Toda las entrevistas y recomendaciones que se generan en RPP Noticias sobre la COVID-19 y sus variantes la podrás encontrar en este lugar.,4525
168,UC5j8-2FT0ZMMBkmK72R4aeA,RPP Noticias,PLKB9XoDgSNZyXU_-J3_5k_u1_zFHZkalR,¿CÓMO SOMOS LOS PERUANOS? | 2da. Temporada,2020-02-04T22:17:32Z,,7
169,UC5j8-2FT0ZMMBkmK72R4aeA,RPP Noticias,PLKB9XoDgSNZw2YqVGkrBuVik-YxGGnSnC,DW,2020-01-22T19:04:47Z,,88
170,UC5j8-2FT0ZMMBkmK72R4aeA,RPP Noticias,PLKB9XoDgSNZyt3xI00zAVDSgM-GvXyvxp,FORO CIUDADES CON FUTURO,2020-01-13T19:26:34Z,,43
171,UC5j8-2FT0ZMMBkmK72R4aeA,RPP Noticias,PLKB9XoDgSNZw8Zr1saqcgAT02dmar2HLV,DIÁLOGO DE FE - 2020,2020-01-13T19:20:30Z,,36
172,UC5j8-2FT0ZMMBkmK72R4aeA,RPP Noticias,PLKB9XoDgSNZwbnWvO2pkgHiBRyyHEvueO,OCURRIÓ EN EL 2019,2020-01-01T18:02:36Z,,6
173,UC5j8-2FT0ZMMBkmK72R4aeA,RPP Noticias,PLKB9XoDgSNZzimu01113IfjV_nyJNnO8F,DIÁLOGO DE FE - 2019,2019-12-16T15:09:31Z,,7
174,UC5j8-2FT0ZMMBkmK72R4aeA,RPP Noticias,PLKB9XoDgSNZz3O9FYU_5f_-w1aIBQf0Vs,LAS CLAVES DEL DÍA,2019-12-13T03:20:43Z,Con Valerie Vásquez de Velasco,332
175,UC5j8-2FT0ZMMBkmK72R4aeA,RPP Noticias,PLKB9XoDgSNZxv_9z8UBnK2BDAUmjtdf9J,INTERNACIONALES RPP,2019-12-12T23:01:14Z,,72
176,UC5j8-2FT0ZMMBkmK72R4aeA,RPP Noticias,PLKB9XoDgSNZzxlJORd9qr87ZxeGkJXEMo,PROGAMER RPP,2019-12-12T15:16:45Z,"Un programa semanal dedicado a abordar todo lo relacionado con el mundo del gaming: las últimas noticias de los lanzamientos, torneos, trucos y más en la sección de videojuegos de RPP Noticias.",25
177,UC5j8-2FT0ZMMBkmK72R4aeA,RPP Noticias,PLKB9XoDgSNZxPpS5G4Xe9cbhsBqJnDOgP,Sus 4 Verdades,2019-12-03T01:28:14Z,,2
178,UC5j8-2FT0ZMMBkmK72R4aeA,RPP Noticias,PLKB9XoDgSNZyZeB5aX0genIt-TgbVdLnz,ELECCIONES 2020,2019-11-26T17:13:59Z,,281
179,UC5j8-2FT0ZMMBkmK72R4aeA,RPP Noticias,PLKB9XoDgSNZzJAT8SSMSauh0OFnZ-k3qY,LA ROTATIVA DEL AIRE,2019-11-26T14:55:37Z,Las noticias más importantes del Perú y el mundo.,4995
180,UC5j8-2FT0ZMMBkmK72R4aeA,RPP Noticias,PLKB9XoDgSNZxFFszXWElySiAeon5KDCsr,ENCENDIDOS,2019-11-26T14:12:26Z,"Te contamos noticias de actualidad, salud, deportes y entretenimiento.",3762
181,UC5j8-2FT0ZMMBkmK72R4aeA,RPP Noticias,PLKB9XoDgSNZwLSzLKy8oH4pHGuTXHhbtx,CENTRAL DE INFORMACIONES,2019-11-26T14:11:35Z,,1173
182,UC5j8-2FT0ZMMBkmK72R4aeA,RPP Noticias,PLKB9XoDgSNZzffXO8BYlsx7GBDq6ZBG8O,Foro Desarrollo Infantil Temprano,2019-11-15T20:24:25Z,,8
183,UC5j8-2FT0ZMMBkmK72R4aeA,RPP Noticias,PLKB9XoDgSNZyOOqeRaBT7CqoxDv3kV7AE,Desarollo Infantil Temprano,2019-11-15T18:45:29Z,,8
184,UC5j8-2FT0ZMMBkmK72R4aeA,RPP Noticias,PLKB9XoDgSNZwzx3ZcmOUN-zFWyIPviPqb,Adelanto de Elecciones 2019,2019-09-26T18:44:23Z,,19
185,UC5j8-2FT0ZMMBkmK72R4aeA,RPP Noticias,PLKB9XoDgSNZzeVIqHk8nQX94GstYwnzFQ,II Foro Mujeres de Cambio,2019-08-27T03:21:23Z,,14
186,UC5j8-2FT0ZMMBkmK72R4aeA,RPP Noticias,PLKB9XoDgSNZwt4Izj8sdXL8-S-Wi888jK,Mujeres de Cambio,2019-08-26T23:19:44Z,,38
187,UC5j8-2FT0ZMMBkmK72R4aeA,RPP Noticias,PLKB9XoDgSNZyfFmF99Sovw6bQnLJxIW9d,¿Cómo Somos Los Peruanos?,2019-08-06T00:59:01Z,,12
188,UC5j8-2FT0ZMMBkmK72R4aeA,RPP Noticias,PLKB9XoDgSNZyV7AxmsQE9y5eUgVDJuiNM,ENFOQUE DE LOS SÁBADOS,2019-07-15T11:32:56Z,,445
189,UC5j8-2FT0ZMMBkmK72R4aeA,RPP Noticias,PLKB9XoDgSNZz3YE5b4nyYDVqL2O7RKO31,RPP Al Volante,2019-07-09T15:54:40Z,,35
190,UC5j8-2FT0ZMMBkmK72R4aeA,RPP Noticias,PLKB9XoDgSNZyCJcLfNbV55j34nOuM1x-q,TODO ESTÁ DICHO,2019-07-09T14:56:26Z,,3
191,UC5j8-2FT0ZMMBkmK72R4aeA,RPP Noticias,PLKB9XoDgSNZx65gs9YfDxO_vyMKvyFfDa,ECONOMÍA PARA TODOS,2019-07-01T19:47:03Z,,1970
192,UC5j8-2FT0ZMMBkmK72R4aeA,RPP Noticias,PLKB9XoDgSNZzAnpzRLmWx_pvAnR29wxE4,LOS CHISTOSOS,2019-05-13T21:22:40Z,,57
193,UC5j8-2FT0ZMMBkmK72R4aeA,RPP Noticias,PLKB9XoDgSNZxUT3LQW73MDQkwPsCUaEaN,Radio Capital,2019-03-08T17:00:53Z,,2
194,UC5j8-2FT0ZMMBkmK72R4aeA,RPP Noticias,PLKB9XoDgSNZwS0gIKgcA-sHncHtCbrxpq,Último Momento,2019-02-20T22:19:13Z,,3
195,UC5j8-2FT0ZMMBkmK72R4aeA,RPP Noticias,PLKB9XoDgSNZw23BmMkKLrD13W-uIQUiBE,RPP OCURRIÓ 2018,2018-12-26T20:59:33Z,,24
196,UC5j8-2FT0ZMMBkmK72R4aeA,RPP Noticias,PLKB9XoDgSNZzbcmcdiPFbyeeb8shgfPF_,FORO MUJERES DE CAMBIO,2018-11-22T22:42:02Z,,27
197,UC5j8-2FT0ZMMBkmK72R4aeA,RPP Noticias,PLKB9XoDgSNZxr8tvi8VN9wPxRLuST9TMX,TODO EMPIEZA AQUÍ,2018-09-10T15:27:09Z,,13
198,UC5j8-2FT0ZMMBkmK72R4aeA,RPP Noticias,PLKB9XoDgSNZzxb6euiIM18HvkdMXAIfxj,HIMNO NACIONAL DEL PERÚ,2018-07-28T17:02:27Z,,4
199,UC5j8-2FT0ZMMBkmK72R4aeA,RPP Noticias,PLKB9XoDgSNZw6uIkscFs7WBJ81DV9_N5F,RPP EN LA HISTORIA,2018-07-26T00:48:12Z,,8
200,UC5j8-2FT0ZMMBkmK72R4aeA,RPP Noticias,PLKB9XoDgSNZw0x0VBt7Xy9PpxdgnFGdVu,AMPLIACIÓN DE NOTICIAS,2018-05-16T14:59:55Z,"La noticia en voz de los protagonistas. Con Fernando Carvallo, Mabel Huertas y Carlos Villarreal.",4994
201,UC5j8-2FT0ZMMBkmK72R4aeA,RPP Noticias,PLKB9XoDgSNZyMMQGOt_ZAfmK3lwFrV_aN,CRISIS POLÍTICA,2018-05-15T19:11:45Z,,403
202,UC5j8-2FT0ZMMBkmK72R4aeA,RPP Noticias,PLKB9XoDgSNZzQ1pwC8liM_Pe6GGKPR5O-,PROMOCIONES RPP,2018-05-10T21:03:42Z,,8
203,UC5j8-2FT0ZMMBkmK72R4aeA,RPP Noticias,PLKB9XoDgSNZyNbEOs4oCoheXZE6p_jcC_,FORO INTEGRACIÓN AL BICENTENARIO,2018-04-25T02:44:57Z,,94
204,UC5j8-2FT0ZMMBkmK72R4aeA,RPP Noticias,PLKB9XoDgSNZyqML4CnrOj1fulckYnOtGm,¿QUIÉN TIENE LA RAZÓN?,2018-03-06T22:22:26Z,,799
205,UC5j8-2FT0ZMMBkmK72R4aeA,RPP Noticias,PLKB9XoDgSNZxi9wUwruoMTlvIrtOU5prq,NADA ESTÁ DICHO,2018-03-06T22:17:55Z,Conversamos con los personajes que marcan la agenda nacional.,2644
206,UC5j8-2FT0ZMMBkmK72R4aeA,RPP Noticias,PLKB9XoDgSNZwCebr-jr5H8mFjp7bf_peg,MUNDIAL RUSIA 2018,2018-02-26T21:02:00Z,,17
207,UC5j8-2FT0ZMMBkmK72R4aeA,RPP Noticias,PLKB9XoDgSNZwhAxfLZR-DROhmm32-vfmL,VISITA PAPAL,2018-01-26T14:58:11Z,,3
208,UC5j8-2FT0ZMMBkmK72R4aeA,RPP Noticias,PLKB9XoDgSNZzedKDdwQNY4DB6f9lee8d-,RPP PLAYER,2018-01-10T14:53:19Z,,4
209,UC5j8-2FT0ZMMBkmK72R4aeA,RPP Noticias,PLKB9XoDgSNZw1nyFKOceDxkMZPfhTBy0e,RPP OCURRIÓ 2017,2018-01-01T20:22:54Z,,15
210,UC5j8-2FT0ZMMBkmK72R4aeA,RPP Noticias,PLKB9XoDgSNZz4qaqCqLPFAQWBF8VWCPE2,LO MÁS VISTO DE RPP YOUTUBE,2017-09-19T18:01:07Z,,17
211,UC5j8-2FT0ZMMBkmK72R4aeA,RPP Noticias,PLKB9XoDgSNZynl4gLuBJgD2rxLuuuC3yK,CENTRAL DE INFORMACIONES 2017,2017-09-01T19:10:06Z,,14
212,UC5j8-2FT0ZMMBkmK72R4aeA,RPP Noticias,PLKB9XoDgSNZxIrdRpbMEQZFno5B8hFVB8,AMPLIACIÓN DE NOTICIAS - 2017,2017-08-24T17:21:53Z,,53
213,UC5j8-2FT0ZMMBkmK72R4aeA,RPP Noticias,PLKB9XoDgSNZwwhKI4RjDsUMkD9jVqb7YP,TODO SE SABE,2017-08-24T16:44:39Z,,239
214,UC5j8-2FT0ZMMBkmK72R4aeA,RPP Noticias,PLKB9XoDgSNZyfiO718EPKl6HzLRbgdI5D,Fiestas Patrias 2017 Celebra Perú,2017-07-29T13:31:30Z,,1
215,UC5j8-2FT0ZMMBkmK72R4aeA,RPP Noticias,PLKB9XoDgSNZyXikXJFlVS1xZp_mycbL09,RPP 360,2017-05-26T18:25:47Z,,5
216,UC5j8-2FT0ZMMBkmK72R4aeA,RPP Noticias,PLKB9XoDgSNZwusXNzSKuR9AJKurXsJLNq,RPP NOTICIAS MAYO 2017,2017-05-08T18:46:03Z,,1
217,UC5j8-2FT0ZMMBkmK72R4aeA,RPP Noticias,PLKB9XoDgSNZzD_ADD_uN221HGAdQIM_CG,RPP NOTICIAS ABRIL 2017,2017-04-03T18:32:39Z,,8
218,UC5j8-2FT0ZMMBkmK72R4aeA,RPP Noticias,PLKB9XoDgSNZxx49iaVrYNqGpvp6JeJivP,ESPECIAL FENÓMENO EL NIÑO COSTERO│RPP,2017-03-24T19:25:16Z,,9
219,UC5j8-2FT0ZMMBkmK72R4aeA,RPP Noticias,PLKB9XoDgSNZyZBrq8Mds8fvAbiqnveb0y,RPP TIEMPO DE SALUD,2017-03-01T17:42:29Z,,3
220,UC5j8-2FT0ZMMBkmK72R4aeA,RPP Noticias,PLKB9XoDgSNZyocRnVLMtd4EHJwMW2x_F1,RPP NOTICIAS MARZO 2017,2017-03-01T13:52:01Z,,33
221,UC5j8-2FT0ZMMBkmK72R4aeA,RPP Noticias,PLKB9XoDgSNZySuT0SL9Lopjii2hsrqsoj,RPP NOTICIAS FEBRERO 2017,2017-02-07T14:40:26Z,,22
222,UC5j8-2FT0ZMMBkmK72R4aeA,RPP Noticias,PLKB9XoDgSNZy23fvqpkQb720_0YQYbBMw,RPP DATA,2017-01-03T23:21:22Z,,115
223,UC5j8-2FT0ZMMBkmK72R4aeA,RPP Noticias,PLKB9XoDgSNZwxe6iMWN9Y5WvBUptqarAD,RPP NOTICIAS ENERO 2017,2017-01-02T13:29:29Z,,46
